filename,num_vesicles,area_vesicles,area_percent
WellG06_PointG06_0002_ChannelNile Red_Seq0334.ome.tiff,0,0.0,0.0
WellF07_PointF07_0001_ChannelNile Red_Seq0301.ome.tiff,7,8407.687339169684,0.008018195475740132
WellF21_PointF21_0002_ChannelNile Red_Seq0246.ome.tiff,0,0.0,0.0
WellH15_PointH15_0003_ChannelNile Red_Seq0431.ome.tiff,0,0.0,0.0
WellF13_PointF13_0002_ChannelNile Red_Seq0278.ome.tiff,0,0.0,0.0
WellK15_PointK15_0000_ChannelNile Red_Seq0688.ome.tiff,0,0.0,0.0
WellJ21_PointJ21_0002_ChannelNile Red_Seq0566.ome.tiff,80,89640.63398120437,0.08548797033424795
WellI10_PointI10_0000_ChannelNile Red_Seq0508.ome.tiff,52,28773.06171606552,0.027440129962983627
WellF16_PointF16_0003_ChannelNile Red_Seq0267.ome.tiff,0,0.0,0.0
WellL19_PointL19_0000_ChannelNile Red_Seq0732.ome.tiff,0,0.0,0.0
WellJ17_PointJ17_0001_ChannelNile Red_Seq0581.ome.tiff,0,0.0,0.0
WellJ03_PointJ03_0000_ChannelNile Red_Seq0636.ome.tiff,67,115045.12297445824,0.10971557900853943
WellK12_PointK12_0000_ChannelNile Red_Seq0676.ome.tiff,0,0.0,0.0
WellK21_PointK21_0002_ChannelNile Red_Seq0714.ome.tiff,0,0.0,0.0
WellE15_PointE15_0001_ChannelNile Red_Seq0209.ome.tiff,19,62183.899586992964,0.05930318793010041
WellK21_PointK21_0001_ChannelNile Red_Seq0713.ome.tiff,0,0.0,0.0
WellE09_PointE09_0002_ChannelNile Red_Seq0186.ome.tiff,36,77426.90714221065,0.07384005274029794
WellL17_PointL17_0003_ChannelNile Red_Seq0743.ome.tiff,0,0.0,0.0
WellJ08_PointJ08_0001_ChannelNile Red_Seq0617.ome.tiff,271,140254.83322318952,0.13375743219679787
WellL03_PointL03_0003_ChannelNile Red_Seq0799.ome.tiff,0,0.0,0.0
WellL19_PointL19_0003_ChannelNile Red_Seq0735.ome.tiff,0,0.0,0.0
WellG13_PointG13_0000_ChannelNile Red_Seq0360.ome.tiff,0,0.0,0.0
WellD05_PointD05_0001_ChannelNile Red_Seq0149.ome.tiff,35,211151.15463675038,0.2013694330565933
WellC07_PointC07_0001_ChannelNile Red_Seq0017.ome.tiff,19,21112.28803028681,0.02013424685505563
WellH06_PointH06_0000_ChannelNile Red_Seq0464.ome.tiff,46,92518.33285189261,0.08823235783757459
WellF12_PointF12_0000_ChannelNile Red_Seq0280.ome.tiff,1,2642.079421669016,0.002519683286351219
WellL06_PointL06_0002_ChannelNile Red_Seq0786.ome.tiff,0,0.0,0.0
WellF18_PointF18_0003_ChannelNile Red_Seq0259.ome.tiff,0,0.0,0.0
